transaction_id,timestamp,system_type,amount,status
5697,2025-01-19 21:14:21,Mobile,4704.66,SUCCESS
5698,2025-01-30 13:38:43,ATM,1714.57,SUCCESS
5699,2025-01-10 06:30:31,Sensor,2843.1,SUCCESS
5700,2025-01-20 19:53:35,Web,1851.3,SUCCESS
5701,2025-01-16 18:10:43,Sensor,3054.79,SUCCESS
5702,2025-01-20 08:10:15,Web,1698.46,SUCCESS
5703,2025-01-25 23:50:37,Web,566.25,SUCCESS
5704,2025-01-09 20:50:30,Mobile,1347.11,SUCCESS
5705,2025-01-24 08:41:12,Mobile,424.04,SUCCESS
5706,2025-01-29 06:19:17,ATM,4178.83,SUCCESS
5707,2025-01-05 11:51:10,Sensor,4653.9,SUCCESS
5708,2025-01-07 16:54:10,Mobile,3195.24,SUCCESS
5709,2025-01-17 21:21:34,ATM,416.93,FAILED
5710,2025-01-13 12:39:46,Mobile,2241.72,SUCCESS
5711,2025-01-14 09:35:21,ATM,2152.16,SUCCESS
5712,2025-01-18 07:52:53,ATM,3011.91,SUCCESS
5713,2025-01-25 17:05:48,Sensor,2651.68,SUCCESS
5714,2025-01-03 22:19:22,Mobile,1534.81,SUCCESS
5715,2025-01-07 15:06:04,Sensor,2153.1,SUCCESS
5716,2025-01-12 13:12:29,Sensor,1944.96,SUCCESS
5717,2025-01-26 04:29:37,Web,4178.12,SUCCESS
5718,2025-01-16 17:42:07,ATM,4566.06,SUCCESS
5719,2025-01-26 04:05:25,Web,3623.41,SUCCESS
5720,2025-01-21 04:36:21,Mobile,2756.79,SUCCESS
5721,2025-01-22 03:46:26,Sensor,679.36,SUCCESS
5722,2025-01-07 22:40:26,Web,3648.42,SUCCESS
5723,2025-01-22 14:41:16,Web,2198.14,SUCCESS
5724,2025-01-19 21:40:28,Web,2942.31,SUCCESS
5725,2025-01-21 12:11:24,Mobile,1856.34,SUCCESS
5726,2025-01-27 17:03:58,Sensor,4316.54,SUCCESS
5727,2025-01-14 06:53:12,Mobile,21.69,SUCCESS
5728,2025-01-05 08:36:43,Web,2948.1,SUCCESS
5729,2025-01-08 20:14:05,Sensor,1892.82,SUCCESS
5730,2025-01-21 23:27:38,Mobile,2735.55,SUCCESS
5731,2025-01-25 09:15:46,ATM,605.83,SUCCESS
5732,2025-01-23 07:37:34,ATM,4923.1,SUCCESS
5733,2025-01-10 02:24:24,Mobile,2568.94,SUCCESS
5734,2025-01-05 02:07:34,Sensor,1309.37,SUCCESS
5735,2025-01-26 16:02:17,Mobile,3932.32,SUCCESS
5736,2025-01-23 00:05:02,Mobile,3086.86,SUCCESS
5737,2025-01-13 19:31:17,Mobile,3745.58,SUCCESS
5738,2025-01-02 09:35:28,Mobile,2059.17,SUCCESS
5739,2025-01-18 18:07:09,ATM,2459.0,SUCCESS
5740,2025-01-04 12:10:17,Sensor,4512.8,SUCCESS
5741,2025-01-17 13:37:39,Sensor,2406.79,SUCCESS
5742,2025-01-12 02:53:28,Web,3259.83,SUCCESS
5743,2025-01-13 08:02:46,Mobile,2455.33,SUCCESS
5744,2025-01-02 09:49:27,Sensor,4006.49,SUCCESS
5745,2025-01-07 03:22:56,ATM,2776.45,SUCCESS
5746,2025-01-10 09:05:27,Mobile,3059.9,SUCCESS
5747,2025-01-27 16:44:35,ATM,3142.66,SUCCESS
5748,2025-01-01 17:07:00,ATM,4059.79,SUCCESS
5749,2025-01-16 10:28:04,ATM,1596.15,SUCCESS
5750,2025-01-13 00:26:38,ATM,1556.26,SUCCESS
5751,2025-01-05 16:46:42,Mobile,2069.53,SUCCESS
5752,2025-01-27 23:35:29,Mobile,4364.51,SUCCESS
5753,2025-01-20 18:20:29,Sensor,178.23,SUCCESS
5754,2025-01-10 11:20:27,ATM,2050.16,SUCCESS
5755,2025-01-26 15:10:17,ATM,880.01,SUCCESS
5756,2025-01-01 06:40:44,Web,3071.31,SUCCESS
5757,2025-01-20 21:08:33,Sensor,1929.01,SUCCESS
5758,2025-01-04 17:42:12,Sensor,3189.15,SUCCESS
5759,2025-01-10 10:31:13,Web,1018.0,SUCCESS
5760,2025-01-26 03:31:05,Mobile,1405.1,SUCCESS
5761,2025-01-27 17:05:20,ATM,3761.84,SUCCESS
5762,2025-01-19 05:37:59,Mobile,4539.43,SUCCESS
5763,2025-01-04 08:55:55,Sensor,1097.25,SUCCESS
5764,2025-01-14 06:26:04,ATM,684.03,SUCCESS
5765,2025-01-09 23:57:39,Web,2253.95,SUCCESS
5766,2025-01-16 06:54:32,ATM,660.49,SUCCESS
5767,2025-01-07 20:52:49,ATM,2818.07,SUCCESS
5768,2025-01-02 07:17:58,Sensor,3227.98,SUCCESS
5769,2025-01-07 15:35:27,Mobile,2366.3,SUCCESS
5770,2025-01-01 02:09:37,Sensor,4094.84,SUCCESS
5771,2025-01-05 17:10:14,Sensor,1545.56,SUCCESS
5772,2025-01-24 12:45:27,Web,4277.02,SUCCESS
5773,2025-01-27 13:20:04,Sensor,3985.55,SUCCESS
5774,2025-01-22 19:45:53,ATM,4387.43,SUCCESS
5775,2025-01-22 06:18:23,Mobile,1272.03,SUCCESS
5776,2025-01-09 13:26:53,Mobile,1833.94,SUCCESS
5777,2025-01-17 05:59:07,Sensor,3349.08,SUCCESS
5778,2025-01-11 05:19:57,Mobile,1356.77,SUCCESS
5779,2025-01-12 19:54:40,Web,1415.25,SUCCESS
5780,2025-01-14 16:14:37,Mobile,1864.83,SUCCESS
5781,2025-01-24 08:33:53,Sensor,3266.75,SUCCESS
5782,2025-01-15 21:03:11,Mobile,3201.55,SUCCESS
5783,2025-01-21 21:00:09,Web,1001.95,SUCCESS
5784,2025-01-08 14:07:40,ATM,490.0,SUCCESS
5785,2025-01-05 21:52:10,Mobile,744.03,SUCCESS
5786,2025-01-10 03:13:44,Web,2719.92,SUCCESS
5787,2025-01-17 07:01:09,ATM,55.65,SUCCESS
5788,2025-01-11 18:02:51,ATM,2720.22,SUCCESS
5789,2025-01-21 16:57:30,Mobile,3280.79,SUCCESS
5790,2025-01-17 04:24:26,ATM,4648.74,SUCCESS
5791,2025-01-06 18:11:46,Sensor,2703.4,SUCCESS
5792,2025-01-30 05:03:48,ATM,3974.98,SUCCESS
5793,2025-01-29 08:02:28,ATM,4355.51,SUCCESS
5794,2025-01-12 00:18:53,Web,1425.61,SUCCESS
5795,2025-01-28 22:43:51,Web,1467.31,SUCCESS
5796,2025-01-13 15:41:52,Sensor,916.3,SUCCESS
5797,2025-01-06 05:48:57,ATM,3436.71,SUCCESS
5798,2025-01-03 16:13:22,Mobile,1309.72,SUCCESS
5799,2025-01-03 19:03:36,Sensor,473.06,SUCCESS
5800,2025-01-04 15:28:19,Web,4667.6,SUCCESS
5801,2025-01-06 14:31:33,Web,3101.71,SUCCESS
5802,2025-01-28 00:44:43,ATM,2640.74,SUCCESS
5803,2025-01-17 15:42:50,ATM,511.83,SUCCESS
5804,2025-01-07 23:08:24,Web,3641.97,SUCCESS
5805,2025-01-23 14:06:16,Mobile,3045.41,SUCCESS
5806,2025-01-16 16:20:59,ATM,289.78,SUCCESS
5807,2025-01-07 06:48:17,Sensor,21.31,SUCCESS
5808,2025-01-18 11:27:16,Mobile,958.08,SUCCESS
5809,2025-01-22 20:42:35,ATM,4152.46,SUCCESS
5810,2025-01-03 09:19:40,Sensor,1408.08,SUCCESS
5811,2025-01-16 02:28:58,Sensor,3720.44,SUCCESS
5812,2025-01-03 12:25:45,ATM,3617.46,FAILED
5813,2025-01-02 19:50:31,Web,3444.92,SUCCESS
5814,2025-01-20 03:39:17,Mobile,1718.04,SUCCESS
5815,2025-01-13 22:38:37,ATM,1754.29,FAILED
5816,2025-01-09 10:32:13,ATM,1653.16,SUCCESS
5817,2025-01-21 16:56:49,Sensor,3682.51,SUCCESS
5818,2025-01-28 07:48:17,Web,1858.29,SUCCESS
5819,2025-01-11 00:24:13,Sensor,4006.65,SUCCESS
5820,2025-01-01 10:57:50,Web,2562.57,SUCCESS
5821,2025-01-06 06:27:31,Sensor,441.86,SUCCESS
5822,2025-01-12 05:19:50,Sensor,434.18,SUCCESS
5823,2025-01-13 23:44:18,Sensor,692.3,SUCCESS
5824,2025-01-23 02:01:43,Web,2767.21,SUCCESS
5825,2025-01-08 03:43:40,Sensor,4865.66,SUCCESS
5826,2025-01-29 21:44:53,Sensor,1194.41,SUCCESS
5827,2025-01-15 10:01:33,Web,4141.71,SUCCESS
5828,2025-01-15 21:27:00,Mobile,4587.06,SUCCESS
5829,2025-01-13 19:05:30,Web,1589.1,SUCCESS
5830,2025-01-13 18:33:07,Web,4689.22,SUCCESS
5831,2025-01-02 07:08:43,Sensor,1991.73,SUCCESS
5832,2025-01-03 09:19:11,Sensor,1265.24,SUCCESS
5833,2025-01-27 00:35:16,ATM,2707.52,FAILED
5834,2025-01-15 01:09:09,Mobile,263.8,SUCCESS
5835,2025-01-05 02:31:51,Sensor,1149.44,SUCCESS
5836,2025-01-23 05:45:08,Mobile,188.74,SUCCESS
5837,2025-01-29 14:16:31,ATM,719.9,SUCCESS
5838,2025-01-07 02:49:54,Web,3535.26,SUCCESS
5839,2025-01-30 00:58:30,Sensor,2915.95,SUCCESS
5840,2025-01-10 18:53:02,Web,3243.56,SUCCESS
5841,2025-01-13 15:24:51,Web,2979.33,SUCCESS
5842,2025-01-15 03:07:23,ATM,2421.33,SUCCESS
5843,2025-01-05 21:54:44,Sensor,513.77,SUCCESS
5844,2025-01-28 10:10:42,Sensor,973.47,SUCCESS
5845,2025-01-06 11:15:43,Sensor,4624.23,SUCCESS
5846,2025-01-05 11:08:15,ATM,2875.84,SUCCESS
5847,2025-01-18 05:43:18,Sensor,3637.76,SUCCESS
5848,2025-01-13 20:34:21,Mobile,3115.52,SUCCESS
5849,2025-01-20 12:03:43,Mobile,3073.36,SUCCESS
5850,2025-01-08 05:24:05,Mobile,2282.85,SUCCESS
5851,2025-01-18 11:28:33,ATM,1762.93,SUCCESS
5852,2025-01-05 08:22:03,ATM,1010.7,SUCCESS
5853,2025-01-05 19:13:16,Sensor,244.07,SUCCESS
5854,2025-01-13 20:17:46,Web,4836.89,FAILED
5855,2025-01-15 04:39:47,Web,2571.03,SUCCESS
5856,2025-01-19 20:27:27,Sensor,1406.15,SUCCESS
5857,2025-01-24 19:39:03,ATM,1658.14,SUCCESS
5858,2025-01-17 20:58:23,ATM,2667.77,SUCCESS
5859,2025-01-01 14:06:55,Mobile,4338.47,SUCCESS
5860,2025-01-09 03:51:32,Mobile,3162.45,SUCCESS
5861,2025-01-10 16:04:25,ATM,3109.12,SUCCESS
5862,2025-01-24 05:02:27,ATM,1275.6,SUCCESS
5863,2025-01-29 16:03:05,Web,3129.91,SUCCESS
5864,2025-01-03 23:05:35,Sensor,508.77,SUCCESS
5865,2025-01-14 13:15:50,Mobile,3174.3,SUCCESS
5866,2025-01-19 16:23:46,Sensor,3388.72,SUCCESS
5867,2025-01-04 00:48:12,Web,3594.43,FAILED
5868,2025-01-17 13:29:04,Sensor,1464.75,SUCCESS
5869,2025-01-17 09:10:44,Mobile,3488.9,SUCCESS
5870,2025-01-04 04:05:45,ATM,3647.01,SUCCESS
5871,2025-01-07 12:01:25,Sensor,2812.36,SUCCESS
5872,2025-01-30 15:03:23,Web,873.85,SUCCESS
5873,2025-01-03 00:39:30,Web,3970.42,SUCCESS
5874,2025-01-29 15:43:24,Web,2070.15,SUCCESS
5875,2025-01-25 02:29:45,Sensor,84.69,SUCCESS
5876,2025-01-29 03:52:31,Sensor,1793.95,SUCCESS
5877,2025-01-23 00:39:15,Sensor,3101.4,FAILED
5878,2025-01-06 06:13:31,Sensor,1172.92,SUCCESS
5879,2025-01-30 21:44:20,ATM,3917.5,SUCCESS
5880,2025-01-07 01:31:26,ATM,133.1,SUCCESS
5881,2025-01-29 14:27:34,ATM,4846.7,SUCCESS
5882,2025-01-29 01:59:24,Sensor,3260.69,SUCCESS
5883,2025-01-04 06:44:19,Web,3718.26,SUCCESS
5884,2025-01-19 19:09:46,ATM,3582.26,SUCCESS
5885,2025-01-06 21:59:28,Mobile,3653.41,SUCCESS
5886,2025-01-27 03:14:08,Mobile,3648.34,SUCCESS
5887,2025-01-03 19:00:11,Web,2685.88,SUCCESS
5888,2025-01-12 09:12:47,ATM,2819.53,SUCCESS
5889,2025-01-24 09:34:36,Web,2225.59,SUCCESS
5890,2025-01-14 09:12:49,Web,2360.95,SUCCESS
5891,2025-01-15 05:06:42,ATM,2607.76,FAILED
5892,2025-01-09 11:17:30,ATM,2173.7,SUCCESS
5893,2025-01-10 08:44:19,ATM,4055.86,SUCCESS
5894,2025-01-01 02:28:06,Mobile,4433.58,FAILED
5895,2025-01-14 18:28:14,Web,3391.59,SUCCESS
5896,2025-01-10 10:30:59,Mobile,3367.7,SUCCESS
5897,2025-01-06 05:21:39,Mobile,294.78,SUCCESS
5898,2025-01-26 01:55:29,Mobile,522.35,SUCCESS
5899,2025-01-15 11:49:05,Sensor,2684.16,SUCCESS
5900,2025-01-20 00:40:19,Sensor,1278.69,SUCCESS
5901,2025-01-02 13:24:05,Sensor,3995.68,SUCCESS
5902,2025-01-23 02:46:58,Sensor,2869.04,SUCCESS
5903,2025-01-30 08:05:24,Sensor,221.07,SUCCESS
5904,2025-01-07 22:58:08,Mobile,4739.01,SUCCESS
5905,2025-01-12 07:30:54,ATM,2875.55,SUCCESS
5906,2025-01-15 20:07:48,Web,4519.96,SUCCESS
5907,2025-01-24 05:18:07,Sensor,4164.07,SUCCESS
5908,2025-01-06 11:38:00,Sensor,4116.88,SUCCESS
5909,2025-01-27 08:23:17,Sensor,940.29,SUCCESS
5910,2025-01-14 16:43:48,Web,3004.31,SUCCESS
5911,2025-01-11 07:42:12,Mobile,4460.95,SUCCESS
5912,2025-01-21 03:27:05,Web,1745.59,SUCCESS
5913,2025-01-16 19:48:31,ATM,3817.79,SUCCESS
5914,2025-01-23 12:43:40,Sensor,4323.38,SUCCESS
5915,2025-01-15 17:55:58,Web,2030.22,SUCCESS
5916,2025-01-13 10:27:20,Web,1278.17,SUCCESS
5917,2025-01-22 11:05:12,Mobile,3842.73,SUCCESS
5918,2025-01-18 22:50:00,ATM,637.02,SUCCESS
5919,2025-01-24 22:42:12,Sensor,3397.46,SUCCESS
5920,2025-01-07 11:48:59,Web,3518.28,SUCCESS
5921,2025-01-19 08:14:51,Web,3623.67,SUCCESS
5922,2025-01-04 11:09:14,Web,4491.44,SUCCESS
5923,2025-01-26 06:11:53,Web,371.84,SUCCESS
5924,2025-01-02 23:36:22,ATM,3486.12,SUCCESS
5925,2025-01-11 09:28:10,Web,3633.35,SUCCESS
5926,2025-01-11 15:00:23,Web,115.83,SUCCESS
5927,2025-01-02 21:20:39,Web,3814.64,SUCCESS
5928,2025-01-20 05:57:10,Mobile,4389.48,SUCCESS
5929,2025-01-25 17:19:59,Sensor,2192.96,SUCCESS
5930,2025-01-25 13:33:13,ATM,3931.72,SUCCESS
5931,2025-01-14 08:55:37,Sensor,4369.13,SUCCESS
5932,2025-01-28 22:06:11,Web,1301.84,SUCCESS
5933,2025-01-30 23:57:24,Web,4508.35,SUCCESS
5934,2025-01-09 08:34:32,Sensor,3050.33,SUCCESS
5935,2025-01-29 03:05:39,Sensor,2787.73,SUCCESS
5936,2025-01-20 19:36:52,ATM,3796.23,SUCCESS
5937,2025-01-27 07:29:09,Mobile,705.74,SUCCESS
5938,2025-01-13 00:30:01,Web,4413.09,SUCCESS
5939,2025-01-02 11:52:29,Web,1459.47,SUCCESS
5940,2025-01-27 20:21:48,Web,1417.21,SUCCESS
5941,2025-01-14 14:27:51,ATM,2867.67,SUCCESS
5942,2025-01-07 04:56:48,Sensor,3412.81,SUCCESS
5943,2025-01-02 16:11:20,Mobile,1816.3,SUCCESS
5944,2025-01-28 17:10:22,Web,262.92,SUCCESS
5945,2025-01-19 21:56:22,ATM,465.75,SUCCESS
5946,2025-01-11 15:14:01,Sensor,2205.92,SUCCESS
5947,2025-01-05 22:57:52,ATM,2896.42,SUCCESS
5948,2025-01-03 19:05:30,ATM,2666.88,SUCCESS
5949,2025-01-24 09:12:04,Sensor,1552.0,SUCCESS
5950,2025-01-20 15:07:19,ATM,3726.91,SUCCESS
5951,2025-01-13 05:50:08,Mobile,3737.29,SUCCESS
5952,2025-01-10 12:04:38,ATM,1007.73,SUCCESS
5953,2025-01-06 02:23:58,Web,2344.44,SUCCESS
5954,2025-01-23 20:55:44,Sensor,585.22,SUCCESS
5955,2025-01-11 16:52:26,Sensor,1400.44,SUCCESS
5956,2025-01-30 00:22:50,ATM,4814.52,SUCCESS
5957,2025-01-13 16:56:17,Web,2034.06,SUCCESS
5958,2025-01-02 19:20:17,Mobile,2113.59,SUCCESS
5959,2025-01-17 19:02:05,Web,4501.35,FAILED
5960,2025-01-10 22:52:31,ATM,1871.84,SUCCESS
5961,2025-01-13 21:14:38,Web,4553.89,SUCCESS
5962,2025-01-21 04:36:27,Mobile,3799.7,SUCCESS
5963,2025-01-06 13:07:49,Web,1787.77,SUCCESS
5964,2025-01-20 14:42:08,Sensor,1890.25,SUCCESS
5965,2025-01-01 18:55:11,Sensor,2474.26,SUCCESS
5966,2025-01-07 12:38:31,ATM,419.99,SUCCESS
5967,2025-01-04 03:16:22,ATM,65.19,SUCCESS
5968,2025-01-21 03:27:28,Mobile,4695.27,SUCCESS
5969,2025-01-20 22:06:05,ATM,215.67,SUCCESS
5970,2025-01-11 02:02:48,Mobile,4104.2,SUCCESS
5971,2025-01-18 21:31:02,Sensor,298.13,SUCCESS
5972,2025-01-05 15:22:25,Mobile,1346.13,SUCCESS
5973,2025-01-12 22:27:13,ATM,4975.55,SUCCESS
5974,2025-01-26 22:22:37,Mobile,2132.32,SUCCESS
5975,2025-01-16 09:24:20,Sensor,4483.8,SUCCESS
5976,2025-01-16 14:06:13,Web,3507.97,SUCCESS
5977,2025-01-10 05:16:22,Sensor,209.05,SUCCESS
5978,2025-01-26 09:01:07,Web,315.13,SUCCESS
5979,2025-01-17 22:07:29,Sensor,2379.84,SUCCESS
5980,2025-01-08 02:31:58,Web,771.59,SUCCESS
5981,2025-01-16 04:41:06,Sensor,3910.33,SUCCESS
5982,2025-01-08 19:01:23,Sensor,769.91,SUCCESS
5983,2025-01-18 08:43:01,Web,115.3,SUCCESS
5984,2025-01-08 22:14:49,ATM,2756.37,SUCCESS
5985,2025-01-12 18:06:19,Web,345.84,SUCCESS
5986,2025-01-03 16:40:59,Web,2696.42,SUCCESS
5987,2025-01-02 17:40:48,ATM,4916.35,SUCCESS
5988,2025-01-29 09:16:22,Sensor,1487.36,SUCCESS
5989,2025-01-27 13:39:13,Sensor,4551.58,SUCCESS
5990,2025-01-04 21:19:59,ATM,2837.04,SUCCESS
5991,2025-01-15 00:38:24,Sensor,1358.93,SUCCESS
5992,2025-01-02 14:51:28,ATM,3068.45,SUCCESS
5993,2025-01-29 12:51:06,Web,4185.39,SUCCESS
5994,2025-01-29 21:10:07,Mobile,121.71,SUCCESS
5995,2025-01-16 22:55:00,Mobile,704.32,SUCCESS
5996,2025-01-16 08:24:49,Mobile,800.24,SUCCESS
5997,2025-01-30 07:17:55,Mobile,2069.44,SUCCESS
5998,2025-01-10 05:56:53,Web,3186.65,SUCCESS
5999,2025-01-18 05:57:35,ATM,1899.46,SUCCESS
6000,2025-01-28 09:43:49,ATM,4354.58,SUCCESS
6001,2025-01-07 16:50:02,Sensor,900.75,SUCCESS
6002,2025-01-07 01:23:39,Sensor,296.84,SUCCESS
6003,2025-01-27 12:08:46,Web,1115.01,SUCCESS
6004,2025-01-19 00:19:34,ATM,1827.69,SUCCESS
6005,2025-01-30 12:25:51,ATM,834.96,SUCCESS
6006,2025-01-23 03:26:40,Web,916.3,SUCCESS
6007,2025-01-20 20:34:06,Mobile,,SUCCESS
6008,2025-01-09 20:30:25,ATM,2040.56,SUCCESS
6009,2025-01-22 01:06:42,Sensor,2367.26,FAILED
6010,2025-01-26 06:08:34,ATM,4050.05,SUCCESS
6011,2025-01-27 06:19:54,Sensor,3226.04,SUCCESS
6012,2025-01-12 01:56:19,ATM,1872.54,SUCCESS
6013,2025-01-30 14:36:01,Sensor,1790.07,SUCCESS
6014,2025-01-29 09:57:01,ATM,3705.64,SUCCESS
6015,2025-01-25 12:56:41,Web,2366.26,SUCCESS
6016,2025-01-11 14:23:51,Web,3483.63,SUCCESS
6017,2025-01-11 10:27:37,Sensor,2174.44,SUCCESS
6018,2025-01-04 21:44:48,Web,4860.39,SUCCESS
6019,2025-01-24 15:17:20,Mobile,3531.17,SUCCESS
6020,2025-01-10 18:01:54,ATM,3143.05,SUCCESS
6021,2025-01-03 08:00:57,Mobile,3909.13,FAILED
6022,2025-01-12 20:32:57,ATM,315.2,SUCCESS
6023,2025-01-11 11:05:15,Web,3157.68,SUCCESS
6024,2025-01-02 19:14:28,ATM,3465.34,FAILED
6025,2025-01-28 01:57:15,Sensor,425.97,SUCCESS
6026,2025-01-04 03:32:34,Mobile,4678.46,SUCCESS
6027,2025-01-28 18:29:13,Mobile,2413.12,SUCCESS
6028,2025-01-25 13:43:18,Web,481.42,FAILED
6029,2025-01-28 11:14:01,Sensor,2399.97,SUCCESS
6030,2025-01-02 04:37:49,ATM,4695.58,SUCCESS
6031,2025-01-29 09:56:07,ATM,3322.53,SUCCESS
6032,2025-01-07 07:47:30,Web,3786.79,SUCCESS
6033,2025-01-02 16:01:01,Mobile,2053.42,SUCCESS
6034,2025-01-10 05:29:28,Mobile,2008.64,SUCCESS
6035,2025-01-25 23:25:18,Sensor,310.96,SUCCESS
6036,2025-01-02 02:15:14,Web,773.83,SUCCESS
6037,2025-01-21 07:13:24,Sensor,2.94,SUCCESS
6038,2025-01-02 09:34:42,Web,1026.16,SUCCESS
6039,2025-01-11 06:48:05,ATM,4732.65,FAILED
6040,2025-01-30 12:16:07,Sensor,2234.79,SUCCESS
6041,2025-01-01 11:15:08,Mobile,2505.7,SUCCESS
6042,2025-01-17 16:02:22,Web,3760.42,SUCCESS
6043,2025-01-02 23:58:58,ATM,916.8,SUCCESS
6044,2025-01-07 01:17:49,Web,1465.63,SUCCESS
6045,2025-01-26 17:26:39,Sensor,4217.07,SUCCESS
6046,2025-01-29 18:43:46,Web,3563.18,SUCCESS
6047,2025-01-10 21:54:58,Sensor,799.51,SUCCESS
6048,2025-01-19 19:45:56,Mobile,1129.84,SUCCESS
6049,2025-01-09 17:40:35,ATM,4840.43,SUCCESS
6050,2025-01-13 09:33:03,ATM,929.51,SUCCESS
6051,2025-01-09 06:36:22,Mobile,218.69,SUCCESS
6052,2025-01-17 07:02:22,ATM,1124.53,SUCCESS
6053,2025-01-10 06:39:17,ATM,3158.65,SUCCESS
6054,2025-01-18 04:27:12,Mobile,2243.23,SUCCESS
6055,2025-01-07 03:01:03,Web,266.89,SUCCESS
6056,2025-01-01 22:33:57,Web,4739.63,SUCCESS
6057,2025-01-27 14:44:53,Sensor,3883.46,SUCCESS
6058,2025-01-18 21:22:46,Mobile,4327.56,SUCCESS
6059,2025-01-20 09:23:40,Web,74.15,SUCCESS
6060,2025-01-30 02:12:12,Web,3282.47,SUCCESS
6061,2025-01-01 23:43:26,Mobile,4606.8,SUCCESS
6062,2025-01-14 18:11:23,Web,691.14,SUCCESS
6063,2025-01-02 10:59:37,Mobile,2233.75,SUCCESS
6064,2025-01-16 17:52:28,Web,2587.08,SUCCESS
6065,2025-01-09 17:05:38,ATM,2767.95,SUCCESS
6066,2025-01-28 19:49:33,Mobile,626.3,SUCCESS
6067,2025-01-28 03:10:15,ATM,3371.13,SUCCESS
6068,2025-01-04 02:08:06,Sensor,3175.92,SUCCESS
6069,2025-01-04 11:10:14,ATM,1049.13,SUCCESS
6070,2025-01-23 18:53:39,Web,3382.89,SUCCESS
6071,2025-01-03 06:12:02,Web,3842.61,SUCCESS
6072,2025-01-10 23:08:10,Sensor,4581.03,SUCCESS
6073,2025-01-19 15:31:11,Sensor,1445.56,SUCCESS
6074,2025-01-05 20:26:42,Mobile,4591.47,SUCCESS
6075,2025-01-22 07:39:58,Mobile,2821.96,SUCCESS
6076,2025-01-08 05:52:35,Sensor,1337.04,SUCCESS
6077,2025-01-19 06:36:34,Mobile,676.07,SUCCESS
6078,2025-01-27 14:13:03,Mobile,3654.7,SUCCESS
6079,2025-01-09 20:13:23,ATM,158.02,SUCCESS
6080,2025-01-20 17:26:17,ATM,2198.56,SUCCESS
6081,2025-01-21 09:12:01,ATM,4142.07,SUCCESS
6082,2025-01-05 05:32:06,Web,4706.06,SUCCESS
6083,2025-01-14 14:47:46,Web,4782.2,FAILED
6084,2025-01-18 18:11:22,Web,4073.04,SUCCESS
6085,2025-01-25 13:25:29,Web,1565.4,SUCCESS
6086,2025-01-09 21:14:16,Mobile,1409.48,SUCCESS
6087,2025-01-08 03:00:07,ATM,753.7,SUCCESS
6088,2025-01-11 01:49:27,Mobile,2715.65,SUCCESS
6089,2025-01-29 02:45:12,Sensor,265.76,SUCCESS
6090,2025-01-17 23:37:50,Mobile,1561.63,SUCCESS
6091,2025-01-14 02:51:01,Sensor,4682.81,SUCCESS
6092,2025-01-16 17:47:36,ATM,1113.2,SUCCESS
6093,2025-01-06 21:44:35,Mobile,2228.06,SUCCESS
6094,2025-01-27 07:00:57,ATM,3591.64,SUCCESS
6095,2025-01-21 08:40:13,Mobile,2458.96,SUCCESS
6096,2025-01-12 14:38:24,Mobile,2951.73,SUCCESS
6097,2025-01-03 02:38:37,Sensor,2258.59,SUCCESS
6098,2025-01-09 06:16:09,ATM,511.16,SUCCESS
6099,2025-01-21 03:48:59,Web,3864.22,SUCCESS
6100,2025-01-22 07:05:38,Sensor,1985.66,SUCCESS
6101,2025-01-06 22:49:35,ATM,3800.65,SUCCESS
6102,2025-01-18 22:33:00,Sensor,4870.31,SUCCESS
6103,2025-01-29 13:47:33,Sensor,4593.74,SUCCESS
6104,2025-01-06 10:39:25,Sensor,4479.15,SUCCESS
6105,2025-01-15 13:45:24,ATM,649.78,SUCCESS
6106,2025-01-21 18:21:26,ATM,1250.55,SUCCESS
6107,2025-01-02 23:35:47,ATM,3057.34,SUCCESS
6108,2025-01-08 12:27:24,Sensor,3112.84,SUCCESS
6109,2025-01-03 21:45:10,Mobile,4593.19,SUCCESS
6110,2025-01-02 07:33:20,Sensor,4003.65,SUCCESS
6111,2025-01-12 03:30:00,Sensor,2313.42,SUCCESS
6112,2025-01-05 23:08:35,Mobile,4207.15,SUCCESS
6113,2025-01-01 18:53:08,Web,1942.8,SUCCESS
6114,2025-01-13 14:30:37,Sensor,457.62,SUCCESS
6115,2025-01-28 22:08:51,Sensor,4543.05,SUCCESS
6116,2025-01-27 04:55:40,Sensor,1062.13,SUCCESS
6117,2025-01-06 20:29:33,Web,333.2,SUCCESS
6118,2025-01-05 16:25:37,Mobile,3540.46,SUCCESS
6119,2025-01-03 16:17:20,Web,2652.1,SUCCESS
6120,2025-01-09 19:08:11,ATM,1049.66,SUCCESS
6121,2025-01-05 04:16:57,Web,1771.86,SUCCESS
6122,2025-01-12 01:23:27,ATM,1792.88,SUCCESS
6123,2025-01-17 05:12:22,ATM,803.68,FAILED
6124,2025-01-21 07:27:05,ATM,1165.54,SUCCESS
6125,2025-01-03 08:35:20,ATM,2360.81,SUCCESS
6126,2025-01-19 18:27:28,Sensor,704.62,SUCCESS
6127,2025-01-28 15:05:42,Mobile,1274.19,SUCCESS
6128,2025-01-30 16:11:34,ATM,2145.1,SUCCESS
6129,2025-01-24 16:10:18,Mobile,548.46,SUCCESS
6130,2025-01-04 22:42:53,Web,2903.19,SUCCESS
6131,2025-01-01 16:29:52,Web,575.79,SUCCESS
6132,2025-01-27 04:36:56,Mobile,1948.05,SUCCESS
6133,2025-01-27 23:32:49,Mobile,3629.74,SUCCESS
